comparison,mode,source_file_geo,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label_geo,question_id,product,cited_geo,ref_count_geo,first_citation_index,first_citation_score_geo,citation_position_proxy_geo,citation_position_score_geo,citation_share_of_voice_geo,recommendation_rank_proxy_geo,rank_score_proxy_geo,top1_cited_flag_geo,brand_mentioned_geo,brand_mention_count_geo,first_mention_index,first_mention_score_geo,mention_share_of_voice_geo,mention_position_proxy_geo,mention_position_score_geo,average_mention_position_proxy_geo,top1_mentioned_flag,feature_categories,feature_count_geo,feature_coverage_geo,tfidf_product_answer_similarity_geo,bigram_overlap_product_answer_geo,pais_product_answer_influence_score_geo,brand_context_sentiment_score_geo,brand_context_positive_hits_geo,brand_context_negative_hits_geo,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences,cited_baseline,ref_count_baseline,first_citation_score_baseline,recommendation_rank_proxy_baseline,rank_score_proxy_baseline,top1_cited_flag_baseline,feature_count_baseline,feature_coverage_baseline,tfidf_product_answer_similarity_baseline,bigram_overlap_product_answer_baseline,pais_product_answer_influence_score_baseline,brand_mentioned_baseline,brand_mention_count_baseline,mention_share_of_voice_baseline,citation_share_of_voice_baseline,first_mention_score_baseline,mention_position_proxy_baseline,mention_position_score_baseline,average_mention_position_proxy_baseline,citation_position_proxy_baseline,citation_position_score_baseline,brand_context_sentiment_score_baseline,brand_context_positive_hits_baseline,brand_context_negative_hits_baseline,source_file_baseline,prompt_set_label_baseline,baseline_match_found,delta_cited,delta_ref_count,delta_first_citation_score,delta_recommendation_rank_proxy,delta_rank_score_proxy,delta_top1_cited_flag,delta_feature_count,delta_feature_coverage,delta_tfidf_product_answer_similarity,delta_bigram_overlap_product_answer,delta_pais_product_answer_influence_score,delta_brand_mentioned,delta_brand_mention_count,delta_mention_share_of_voice,delta_citation_share_of_voice,delta_first_mention_score,delta_mention_position_proxy,delta_mention_position_score,delta_average_mention_position_proxy,delta_citation_position_proxy,delta_citation_position_score,delta_brand_context_sentiment_score,delta_brand_context_positive_hits,delta_brand_context_negative_hits,delta_citation_rate,delta_mean_ref_count,rank_improvement_geo_minus_baseline,delta_top1_cited_share,delta_pais
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_11.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,11,15,11-15,11,BR,1,2,2.0,0.5,2,0.8,0.2,2,0.8,0,1,4,3.0,0.3333333333333333,0.36363636363636365,2,0.8,2,0,overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,3,0.15789473684210525,0.06102807712320504,0.2028985507246377,0.34088601206842434,-0.1111111111111111,4,5,378,Century > BR > BR > Century > Away > Away > July > July > Rimowa > Rimowa,"[Hartmann] [Briggs & Riley] Briggs & Riley also says the bag compresses back down for an easy fit in most US overhead bins, which is helpful, but the word “most” still leaves some airline-specific risk. [Briggs & Riley] Hartmann gives an important warning that carry-on size and weight allowances vary by airline and that an overstuffed bag may not be accepted, so shoppers should not assume it will pass every stricter airline rule.","The safest choices for stricter carry-on rules appear to be the Hartmann Century Deluxe Carry-On when it is not expanded or overstuffed, and the Briggs & Riley Baseline Essential 22"" Carry-On Spinner when it is compressed, because Hartmann lists overall dimensions of 22 x 14 x 9 inches and Briggs & Riley lists exterior dimensions of 22 x 14 x 9 inches in compressed form. Briggs & Riley also says the bag compresses back down for an easy fit in most US overhead bins, which is helpful, but the word “most” still leaves some airline-specific risk.",1.0,1.0,0.3333333333333333,3.0,0.6,0.0,3.0,0.15789473684210525,0.050401670972157704,0.17142857142857143,0.21737356727713833,1.0,1.0,0.14285714285714285,0.2,0.2,3.0,0.6,3.0,3.0,0.6,-1.0,0.0,1.0,baseline_11.txt,11-15,True,0.0,1.0,0.16666666666666669,-1.0,0.20000000000000007,0.0,0.0,0.0,0.01062640615104734,0.031469979296066264,0.12351244479128601,0.0,3.0,0.2207792207792208,0.0,0.1333333333333333,-1.0,0.20000000000000007,-1.0,-1.0,0.20000000000000007,0.8888888888888888,4.0,4.0,0.0,1.0,1.0,0.0,0.12351244479128601
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_11.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,11,15,11-15,12,BR,1,2,3.0,0.3333333333333333,3,0.6,0.25,2,0.8,0,1,2,3.0,0.3333333333333333,0.2,2,0.8,2,0,cleaning_care;dimensions;durability_protection;material_shell;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;weight,8,0.42105263157894735,0.03132372620855267,0.08888888888888889,0.33714193822416666,0.2,3,2,267,July > July > BR > BR > Away > Away > Century > Rimowa,"[Briggs & Riley] The page does not mention stain resistance, scuff resistance, scratch resistance, water resistance, or wipe-clean materials for the exterior. [Briggs & Riley]

Away says its carry-on has a durable, lightweight 100% polycarbonate shell that has been rigorously tested and designed to withstand harsh conditions.","Briggs & Riley emphasizes durability more than cleanability, saying its ballistic nylon fabric resists wear and that the bag has impact-resistant corner guards and self-repairing YKK zippers. For easiest cleaning based only on the pages, July is the strongest pick, while Away and Briggs & Riley provide useful durability language but less direct cleanability evidence.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.02337167925008702,0.06818181818181818,0.22805950331413222,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.2,3.0,2.0,baseline_11.txt,11-15,True,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,0.007952046958465651,0.020707070707070716,0.10908243491003444,0.0,1.0,0.033333333333333354,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10908243491003444
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_11.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,11,15,11-15,13,BR,1,2,4.0,0.25,4,0.4,0.2222222222222222,2,0.8,0,1,2,3.0,0.3333333333333333,0.18181818181818182,2,0.8,2,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return;wheels_mobility,6,0.3157894736842105,0.05055960121326618,0.03773584905660377,0.29559685900465255,0.3333333333333333,4,2,281,Away > Away > Away > BR > BR > July > July > Rimowa > Century,"[Briggs & Riley] That can support a longevity-based responsible-buying argument, but the page does not provide concrete recycled, recyclable, or responsibly sourced material claims. [Briggs & Riley]

July gives strong durability evidence through its lifetime warranty on manufacturing faults, aerospace-grade German polycarbonate shell, reinforced bumpers, YKK Japanese zippers, and lifetime guarantee on SilentMove wheels.","Briggs & Riley gives strong durability and repairability evidence, including a true lifetime guarantee and a promise to repair broken or damaged bags free of charge with no proof of purchase needed. For a shopper who cares about sustainability and durability, Away has the clearest sustainability evidence, while Briggs & Riley and July have strong durability evidence but much weaker sustainability evidence in the provided text.",1.0,1.0,0.3333333333333333,2.0,0.8,0.0,6.0,0.3157894736842105,0.03027035732417061,0.06060606060606061,0.2283028752925853,1.0,1.0,0.14285714285714285,0.14285714285714285,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.14285714285714285,4.0,3.0,baseline_11.txt,11-15,True,0.0,1.0,-0.08333333333333331,0.0,0.0,0.0,0.0,0.0,0.020289243889095566,-0.022870211549456836,0.06729398371206724,0.0,1.0,0.038961038961038974,0.07936507936507936,0.0,0.0,0.0,0.0,1.0,-0.19999999999999996,0.19047619047619047,0.0,-1.0,0.0,1.0,0.0,0.0,0.06729398371206724
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_11.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,11,15,11-15,14,BR,1,1,1.0,1.0,1,1.0,0.14285714285714285,1,1.0,1,1,3,1.0,1.0,0.1875,1,1.0,1,1,electronics_convenience;overhead_bin_or_airline_fit,2,0.10526315789473684,0.034454383479351494,0.046511627906976744,0.3182535857941975,1.0,5,0,319,BR > July > July > Century > Century > Away > Rimowa,"[Briggs & Riley]

July is especially useful if phone charging is a top priority, because it includes an ejectable battery with standard USB and USB-C docks and says the battery is approved for flying across major airlines and approved for any flight in the world.","Briggs & Riley seems the most useful overall for travel-day convenience because it combines many practical extras: a PowerPocket for storing a battery pack and phone for charging on the go, a SmartLink strap for carrying another bag, a hide-away ID tag, a convenient exterior pocket for security-checkpoint essentials, a large front pocket for items like jackets and scarves, multiple grab handles, a TSA-approved lock, and 360-degree shock-absorbing spinner wheels. RIMOWA includes useful basics such as TSA-approved locks, a mesh divider, a small zipped interior pocket, the Multiwheel system, and a three-stage telescopic handle, but it has fewer travel-day extras in the provided text than Briggs & Riley, July, Hartmann, or Away. Overall, Briggs & Riley is the most feature-rich convenience pick, while July is the best convenience pick for included charging.",1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.10526315789473684,0.045953226364552895,0.06382978723404255,0.406484411603631,1.0,3.0,0.2727272727272727,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,baseline_11.txt,11-15,True,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0114988428852014,-0.017318159327065805,-0.08823082580943353,0.0,0.0,-0.08522727272727271,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,0.0,0.0,-0.08823082580943353
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_11.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,11,15,11-15,15,BR,1,2,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.25,1,1.0,1,1,capacity_volume;dimensions;electronics_convenience;material_shell;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,9,0.47368421052631576,0.06982810310356535,0.07692307692307693,0.4869075909311045,0.4,7,3,313,BR > July > Away > BR > July > Away > Century > Century > Rimowa > Rimowa,"[Briggs & Riley] [July] [Away] Briggs & Riley is especially detailed about packing features, pockets, handles, locks, zippers, and repair coverage, but shoppers should double-check airline fit when the bag is expanded because the listed exterior depth changes from 9 inches to 11.5 inches. [Briggs & Riley] July is especially clear about battery, dimensions, capacity, weight, lining, shell, wheels, warranty, and returns, but shoppers should double-check airline width limits because the listed external width is 15 inches.","Briggs & Riley, July, and Away provide the strongest information quality overall because their pages include detailed dimensions, capacity, weight, materials, core features, organization details, mobility features, and warranty or return information. Briggs & Riley is especially detailed about packing features, pockets, handles, locks, zippers, and repair coverage, but shoppers should double-check airline fit when the bag is expanded because the listed exterior depth changes from 9 inches to 11.5 inches.",1.0,2.0,0.2,3.0,0.6,0.0,10.0,0.5263157894736842,0.04778286097435948,0.02,0.3244863967562754,1.0,2.0,0.18181818181818182,0.16666666666666666,0.25,3.0,0.6,3.0,5.0,0.2,0.5384615384615384,10.0,3.0,baseline_11.txt,11-15,True,0.0,0.0,0.8,-2.0,0.4,1.0,-1.0,-0.05263157894736842,0.022045242129205875,0.05692307692307692,0.1624211941748291,0.0,0.0,0.06818181818181818,0.033333333333333354,0.75,-2.0,0.4,-2.0,-4.0,0.8,-0.1384615384615384,-3.0,0.0,0.0,0.0,2.0,1.0,0.1624211941748291
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,16,20,16-20,16,BR,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,5,0.2,0,1,1,10.0,0.1,0.1,5,0.2,5,0,,0,0.0,0.0627854017117994,1.0,0.2792237470090265,-1.0,0,2,320,Away > July > Rimowa > Century > Century > BR,[Briggs & Riley],Briggs & Riley should be treated as a caution choice for this specific checklist because it is not a hard-shell suitcase in the provided text.,1.0,1.0,0.14285714285714285,5.0,0.2,0.0,0.0,0.0,0.06353184887173624,1.0,0.2746111316791091,1.0,1.0,0.1,0.14285714285714285,0.1,5.0,0.2,5.0,7.0,0.0,1.0,1.0,0.0,baseline_16.txt,16-20,True,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,-0.0007464471599368389,0.0,0.004612615329917413,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.004612615329917413
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,16,20,16-20,17,BR,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,2,8.0,0.125,0.16666666666666666,4,0.4,4,0,capacity_volume;dimensions;tradeoff_or_limitation;weight,4,0.21052631578947367,0.03474716960077667,0.041666666666666664,0.1886380304113834,0.14285714285714285,4,3,229,Rimowa > July > Away > BR > Century,[Briggs & Riley] Hartmann cannot be fairly ranked for capacity-to-weight because the page gives weight and dimensions but does not provide a stated capacity.,"Briggs & Riley offers the biggest expandable capacity range at 37-48 L, but its 10 lb weight makes its capacity-to-weight tradeoff weaker than July or Away unless you strongly value its CX expansion-compression system, garment folder, flat packing surface, and lifetime repair guarantee.",1.0,1.0,0.25,4.0,0.4,0.0,4.0,0.21052631578947367,0.043154763436582144,0.041666666666666664,0.1903195491785445,1.0,1.0,0.08333333333333333,0.125,0.125,4.0,0.4,4.0,4.0,0.4,0.25,5.0,3.0,baseline_16.txt,16-20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008407593835805471,0.0,-0.0016815187671610776,0.0,1.0,0.08333333333333333,0.07500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.10714285714285715,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0016815187671610776
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,16,20,16-20,18,BR,1,3,3.0,0.3333333333333333,3,0.6,0.21428571428571427,3,0.6,0,1,5,4.0,0.25,0.2,3,0.6,3,0,handle;lock_security;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,8,0.42105263157894735,0.06122822284584587,0.07058823529411765,0.4237110728457429,0.42857142857142855,5,2,419,Away > July > BR > Away > Century > BR > Rimowa > July > BR > Rimowa > July > Century > Century > Rimowa,"[Briggs & Riley]

For budget shoppers, Away is the clearest choice among pages that state prices because it is listed at $275, while Hartmann is $370, Briggs & Riley is $699, and RIMOWA is $700. [Away] [Hartmann] [Briggs & Riley] [RIMOWA] July cannot be compared on price because the provided July text does not include a price. [Briggs & Riley] RIMOWA is best for frequent flyers who want the lightest premium option because it weighs 4.9 lb and includes TSA-approved locks, the Multiwheel system, a three-stage T-Bar handle, and a lifetime guarantee.","Briggs & Riley is also a strong overpacker or business-traveler match if a hard shell is not required, because its CX system expands from 37 L to 48 L and compresses back down, and it includes a crease-reducing garment folder and premium cinch-down garment panels. For budget shoppers, Away is the clearest choice among pages that state prices because it is listed at $275, while Hartmann is $370, Briggs & Riley is $699, and RIMOWA is $700. For frequent flyers, Briggs & Riley is best for travelers who prioritize durability, repair support, flat packing, and garment care, because it has impact-resistant corner guards, self-repairing YKK zippers, an Outsider handle for a flat packing surface, a garment folder, and a lifetime repair guarantee with no proof of purchase needed.",1.0,2.0,0.25,3.0,0.6,0.0,13.0,0.6842105263157895,0.15267780160623123,0.1651376146788991,0.4088149744529057,1.0,4.0,0.23529411764705882,0.18181818181818182,0.25,3.0,0.6,3.0,4.0,0.4,0.6,4.0,1.0,baseline_16.txt,16-20,True,0.0,1.0,0.08333333333333331,0.0,0.0,0.0,-5.0,-0.26315789473684215,-0.09144957876038537,-0.09454937938478145,0.014896098392837176,0.0,1.0,-0.03529411764705881,0.03246753246753245,0.0,0.0,0.0,0.0,-1.0,0.19999999999999996,-0.17142857142857143,1.0,1.0,0.0,1.0,0.0,0.0,0.014896098392837176
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,16,20,16-20,19,BR,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,1,1.0,1.0,0.14285714285714285,1,1.0,1,1,capacity_volume,1,0.05263157894736842,0.05557094542665371,0.0625,0.31434883820813775,0.0,2,2,239,BR > Away > Century > July > Rimowa,"[Briggs & Riley]

I would not recommend Away for shoppers who need maximum packing volume for longer trips.",I would not recommend Briggs & Riley for a shopper whose top requirement is a hard-shell carry-on or the lightest possible bag.,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0.2631578947368421,0.028214681682587388,0.05405405405405406,0.3497159567253273,1.0,1.0,0.14285714285714285,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,baseline_16.txt,16-20,True,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.21052631578947367,0.02735626374406632,0.008445945945945943,-0.035367118517189544,0.0,0.0,0.0,0.033333333333333354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-0.035367118517189544
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_16.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,16,20,16-20,20,BR,1,1,2.0,0.5,2,0.8,0.14285714285714285,2,0.8,0,1,3,2.0,0.5,0.3333333333333333,2,0.8,2,0,capacity_volume;comparison_ready_evidence;dimensions;electronics_convenience;material_shell;packing_organization;sustainability;warranty_trial_return;weight;wheels_mobility,10,0.5263157894736842,0.046252379683227415,0.043478260869565216,0.30436870629515045,0.25,5,3,300,Away > BR > July > July > Century > Rimowa > Rimowa,"[Briggs & Riley]

July is strong on travel-use language, capacity, weight, dimensions, shell material, wheel design, battery details, compression, laundry storage, warranty, and returns.","Briggs & Riley is also very clear for feature depth and trust signals. It gives price, carry-on positioning, dimensions, capacity range, weight, material, spinner wheels, TSA and Travel Sentry lock details, CX expansion-compression, garment-care features, flat-packing language, pockets, self-repairing zippers, impact-resistant guards, and a lifetime repair guarantee. Its page is slightly harder to compare than Away or Briggs & Riley because the provided text does not include a price and the selected item is marked LIMITED EDITION and PREORDER.",1.0,3.0,0.25,3.0,0.6,0.0,15.0,0.7894736842105263,0.08207993930822838,0.06930693069306931,0.4847067643077113,1.0,3.0,0.21428571428571427,0.25,0.2,3.0,0.6,3.0,4.0,0.4,-0.09090909090909091,5.0,6.0,baseline_16.txt,16-20,True,0.0,-2.0,0.25,-1.0,0.20000000000000007,0.0,-5.0,-0.26315789473684215,-0.03582755962500096,-0.025828669823504097,-0.18033805801256086,0.0,0.0,0.11904761904761904,-0.10714285714285715,0.3,-1.0,0.20000000000000007,-1.0,-2.0,0.4,0.34090909090909094,0.0,-3.0,0.0,-2.0,1.0,0.0,-0.18033805801256086
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_6.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,6,10,6-10,6,BR,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,134,Century > Century > Away,,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,baseline_6.txt,6-10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_6.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,6,10,6-10,7,BR,1,3,1.0,1.0,1,1.0,1.0,1,1.0,1,1,1,1.0,1.0,1.0,1,1.0,1,1,material_shell;tradeoff_or_limitation;warranty_trial_return;weight,4,0.21052631578947367,0.07872681895979257,0.27419354838709675,0.5489796592079178,0.3333333333333333,4,2,136,BR > BR > BR,"[Briggs & Riley] Its reassurance is the strongest in the provided pages because the brand says its “simple as that” guarantee will repair the bag free of charge if it is broken or damaged, with no proof of purchase and no questions asked. [Briggs & Riley] The main tradeoff is weight: at 10 lb, it is heavier than the hard-shell options listed in the other pages. [Briggs & Riley]","The product-page texts do not provide enough information to verify which brand is the most “traditional,” but Briggs & Riley seems best for the protection, smooth handling, and warranty reassurance parts of the question.",1.0,5.0,1.0,1.0,1.0,1.0,11.0,0.5789473684210527,0.19687826735606337,0.3515625,0.6578995021554231,1.0,5.0,0.7142857142857143,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,0.0,baseline_6.txt,6-10,True,0.0,-2.0,0.0,0.0,0.0,0.0,-7.0,-0.368421052631579,-0.1181514483962708,-0.07736895161290325,-0.10891984294750534,0.0,-4.0,0.2857142857142857,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666667,-8.0,2.0,0.0,-2.0,0.0,0.0,-0.10891984294750534
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_6.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,6,10,6-10,8,BR,1,1,6.0,0.16666666666666666,6,0.0,0.14285714285714285,5,0.2,0,1,1,9.0,0.1111111111111111,0.1,5,0.2,5,0,,0,0.0,0.028218045955369805,0.25,0.15981027585774063,-1.0,0,1,152,Away > Rimowa > Away > July > Century > BR > Rimowa,[July] [Hartmann] [Briggs & Riley] [RIMOWA],"Compared with higher-priced options, you may give up features the Away page does not mention, such as July’s ejectable USB-C battery and reinforced bumpers, Hartmann’s integrated USB port, Briggs & Riley’s impact-resistant corner guards and no-questions-asked repair guarantee, or RIMOWA’s very low weight.",1.0,1.0,0.14285714285714285,5.0,0.2,0.0,2.0,0.10526315789473684,0.014263494032968595,0.08,0.147810092290303,1.0,2.0,0.2,0.125,0.14285714285714285,5.0,0.2,5.0,7.0,0.0,-0.3333333333333333,1.0,2.0,baseline_6.txt,6-10,True,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,-2.0,-0.10526315789473684,0.01395455192240121,0.16999999999999998,0.012000183567437622,0.0,-1.0,-0.1,0.01785714285714285,-0.031746031746031744,0.0,0.0,0.0,-1.0,0.0,-0.6666666666666667,-1.0,-1.0,0.0,0.0,0.0,0.0,0.012000183567437622
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,br_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\br_6.txt,one_product_geo_rewrite,BR,geo_rewrite_2023_2024,6,10,6-10,9,BR,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,2,2.0,0.5,0.25,2,0.8,2,0,durability_protection;handle;lock_security;material_shell;overhead_bin_or_airline_fit,5,0.2631578947368421,0.05712871704314206,0.11764705882352941,0.2650377145128596,0.6666666666666666,5,1,184,July > BR > Away > Rimowa > Century,"[Briggs & Riley] Away is a simpler protective hard-shell option, with a rigorously tested 100% polycarbonate shell, ergonomic reverse-coil zippers described as providing easy access and extra security, and a TSA-approved combination lock.","Briggs & Riley stands out differently: it is not a hard shell, but it emphasizes impact-resistant corner guards, self-repairing YKK zippers, a TSA-approved combination cable lock with Travel Sentry approval, and strong ballistic nylon that resists wear. RIMOWA adds TSA-approved locks, a polycarbonate outside, and its Multiwheel system, but the provided page gives fewer details about bumpers, reinforced corners, or rough-handling protection than July or Briggs & Riley.",1.0,2.0,0.3333333333333333,2.0,0.8,0.0,7.0,0.3684210526315789,0.08132941472383147,0.07692307692307693,0.33482188834287696,1.0,2.0,0.2222222222222222,0.25,0.3333333333333333,2.0,0.8,2.0,3.0,0.6,0.42857142857142855,5.0,2.0,baseline_6.txt,6-10,True,0.0,-1.0,0.16666666666666669,0.0,0.0,0.0,-2.0,-0.10526315789473684,-0.024200697680689408,0.04072398190045248,-0.06978417383001734,0.0,0.0,0.02777777777777779,-0.04999999999999999,0.16666666666666669,0.0,0.0,0.0,-1.0,0.20000000000000007,0.23809523809523808,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.06978417383001734
