comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,answer_word_count,citation_sequence,cited_answer_sentences
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_16.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,16,20,16-20,19,Delsey,1,1,4.0,0.25,4,0.4,0,capacity_volume;material_shell;sustainability;tradeoff_or_limitation;trip_length;weight,6,0.3157894736842105,0.026174913205252018,0.0196078431372549,0.20466738718181407,221,Monos > BEIS > Travelpro > Delsey > INUSA,"[Delsey]
INUSA may be a weaker choice for travelers planning trips longer than a weekend or shoppers who want premium 100% polycarbonate construction, because the page describes it as having overnight capacity and being suited for weekend getaways, lists 37.72 L of capacity, and uses lightweight PC/ABS-engineered hard-flex material."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_16.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,16,20,16-20,19,INUSA,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.029946464500998745,0.0,0.12932262623353308,221,Monos > BEIS > Travelpro > Delsey > INUSA,[INUSA]
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_16.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,16,20,16-20,20,Monos,1,2,2.0,0.5,2,0.8,0,capacity_volume;cleaning_care;comparison_ready_evidence;dimensions;durability_protection;expansion;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;sustainability;tradeoff_or_limitation;warranty_trial_return;weight;wheels_mobility,16,0.8421052631578947,0.05644759940094189,0.02,0.44937723917843403,335,Travelpro > Monos > BEIS > Delsey > INUSA > INUSA > Travelpro > Monos > BEIS > Delsey > INUSA,"[Monos]
BÉIS is strong for concrete product details because it gives price, size, color, dimensions, materials, capacity range, weight, hard-sided polycarbonate body, 360° wheel description, TSA locks, expansion, water-resistant zipper tape, warranty mention, and detailed interior organization; it also provides a useful airline-guideline caution. [Travelpro] [Monos] [BEIS] [Delsey] [INUSA]"
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_16.txt,one_product_geo_rewrite_against_current,BEIS,geo_rewrite_2023_2024,16,20,16-20,20,BEIS,1,2,3.0,0.3333333333333333,3,0.6,0,capacity_volume;dimensions;electronics_convenience;overhead_bin_or_airline_fit;sustainability;tradeoff_or_limitation;trip_length;warranty_trial_return;weight,9,0.47368421052631576,0.025202549550767457,0.0,0.33311068534875,335,Travelpro > Monos > BEIS > Delsey > INUSA > INUSA > Travelpro > Monos > BEIS > Delsey > INUSA,"[BEIS]
Delsey is helpful but less complete than Travelpro, Monos, and BÉIS because it gives feature badges, dimensions, trip length, weight, capacity, material, warranty, return window, and style/use language, but the provided text does not include sizer-bin testing, specific airline-fit language, or detailed USB-port information beyond listing a USB Port. [Travelpro] [Monos] [BEIS] [Delsey] [INUSA]"
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_16.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,16,20,16-20,20,Travelpro,1,2,1.0,1.0,1,1.0,1,capacity_volume;comparison_ready_evidence;dimensions;lock_security;material_shell;overhead_bin_or_airline_fit;packing_organization;price_value;sustainability;trip_length;warranty_trial_return;weight;wheels_mobility,13,0.6842105263157895,0.07501764626615212,0.019230769230769232,0.5213969165676704,335,Travelpro > Monos > BEIS > Delsey > INUSA > INUSA > Travelpro > Monos > BEIS > Delsey > INUSA,"[Travelpro]
Monos is also very easy to compare because it provides price, review count and rating, warranty and return-trial language, hard-shell material, lock type, wheel type, dimensions, weight, volume, trip length, airline-fit language across major global regions, included bags and tag, and clear interior organization details. [Travelpro] [Monos] [BEIS] [Delsey] [INUSA]"
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_16.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,16,20,16-20,20,Delsey,1,2,4.0,0.25,4,0.4,0,capacity_volume;comparison_ready_evidence;dimensions;lock_security;overhead_bin_or_airline_fit;packing_organization;price_value;sustainability;warranty_trial_return;weight;wheels_mobility,11,0.5789473684210527,0.06371981514325396,0.023255813953488372,0.3486884754725513,335,Travelpro > Monos > BEIS > Delsey > INUSA > INUSA > Travelpro > Monos > BEIS > Delsey > INUSA,"[Delsey]
INUSA is useful for quick value comparison because it gives sale price, free shipping, review count, carry-on positioning, TSA-approved and Travel Sentry-approved lock language, wheel system, interior organization, materials, dimensions, weight, capacity, and warranty-registration language. [Travelpro] [Monos] [BEIS] [Delsey] [INUSA]"
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_16.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_16.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,16,20,16-20,20,INUSA,1,3,5.0,0.2,5,0.2,0,comparison_ready_evidence;electronics_convenience;overhead_bin_or_airline_fit;price_value;tradeoff_or_limitation;warranty_trial_return;weight,7,0.3684210526315789,0.01880196151588701,0.0,0.36744460282949326,335,Travelpro > Monos > BEIS > Delsey > INUSA > INUSA > Travelpro > Monos > BEIS > Delsey > INUSA,"[INUSA]
INUSA is harder to compare for cautious buyers because the provided text does not give detailed return-policy terms, specific airline-fit testing, or the same level of feature explanation as Travelpro, Monos, or BÉIS. [INUSA]
Overall, Travelpro, Monos, and BÉIS provide the clearest buyer-ready pages, Delsey is attractive and fairly specified but lighter on airline-fit and USB details, and INUSA is price-friendly and spec-usable but less complete for shoppers who want full policy and fit comparison before buying. [Travelpro] [Monos] [BEIS] [Delsey] [INUSA]"
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,6,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,102,Delsey > Delsey,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,geo_rewrite_2023_2024,6,10,6-10,6,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,102,Delsey > Delsey,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,6,Travelpro,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,102,Delsey > Delsey,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,6,Delsey,1,2,1.0,1.0,1,1.0,1,overhead_bin_or_airline_fit;tradeoff_or_limitation,2,0.10526315789473684,0.07280891717393805,0.21052631578947367,0.4338600290488227,102,Delsey > Delsey,[Delsey] The travel-size limitation to keep in mind is its listed Carry-On Plus sizing: 22.75 in. [Delsey]
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,6,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,102,Delsey > Delsey,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,7,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,144,Delsey > Delsey > Delsey > Travelpro,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,geo_rewrite_2023_2024,6,10,6-10,7,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,144,Delsey > Delsey > Delsey > Travelpro,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,7,Travelpro,1,1,4.0,0.25,2,0.8,0,,0,0.0,0.020348999925939627,0.0,0.13740313331852125,144,Delsey > Delsey > Delsey > Travelpro,[Delsey] [Travelpro]
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,7,Delsey,1,3,1.0,1.0,1,1.0,1,warranty_trial_return;wheels_mobility,2,0.10526315789473684,0.21646470229690756,0.17857142857142858,0.5411312863240432,144,Delsey > Delsey > Delsey > Travelpro,"[Delsey] It also suits smooth airport handling because the page highlights 360° spinner wheels, dual-density wheels, soft-touch handles, and precise, effortless handling. [Delsey] For reassurance, it includes a 10-year limited worldwide warranty and a 30-day return policy for unused online purchases, though Travelpro appears stronger if the shopper values return and warranty benefits over the explicit heritage wording because Travelpro lists a limited worry-free warranty, a five-year Trusted Companion Promise enhancement after registration, and a 100-day trial. [Delsey] [Travelpro]"
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,7,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,144,Delsey > Delsey > Delsey > Travelpro,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,8,Monos,1,1,4.0,0.25,4,0.4,0,,0,0.0,0.013253892273713036,0.0,0.13598411178807593,155,INUSA > Travelpro > Delsey > Monos > BEIS,[Delsey] [Monos] [BEIS]
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,geo_rewrite_2023_2024,6,10,6-10,8,BEIS,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.0,0.0,0.12333333333333334,155,INUSA > Travelpro > Delsey > Monos > BEIS,[Delsey] [Monos] [BEIS]
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,8,Travelpro,1,1,2.0,0.5,2,0.8,0,capacity_volume;durability_protection;expansion;lock_security;material_shell;packing_organization,6,0.3157894736842105,0.03721729341676802,0.06666666666666667,0.26393468675352905,155,INUSA > Travelpro > Delsey > Monos > BEIS,"[Travelpro] You may also give up Delsey’s patented ZIP SECURITECH® intrusion-resistant zipper and corner protection, Monos’s aerospace-grade polycarbonate shell and removable compression pad, and BÉIS’s larger 49-61 L expandable capacity with separate pouches for dirty clothes, shoes, undergarments, and damp clothing."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,8,Delsey,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.030435857431748748,0.0,0.15608717148634974,155,INUSA > Travelpro > Delsey > Monos > BEIS,[Delsey] [Monos] [BEIS]
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,8,INUSA,1,1,1.0,1.0,1,1.0,1,cleaning_care;durability_protection;electronics_convenience;packing_organization;price_value;warranty_trial_return;wheels_mobility,7,0.3684210526315789,0.021433361831054147,0.0,0.36130421622585995,155,INUSA > Travelpro > Delsey > Monos > BEIS,"[INUSA] Compared with the higher-priced options, you may give up more premium or advanced features such as Travelpro’s USB-A and USB-C ports, aluminum corner guards, tracking-device sleeve, water-resistant pocket, PrecisionGlide® system, and 100-day trial."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,cleaning_care;comparison_ready_evidence;durability_protection;handle;lock_security;material_shell;tradeoff_or_limitation;weight,8,0.42105263157894735,0.09807198308556393,0.11428571428571428,0.2709677800757594,216,Travelpro > Delsey > Monos > BEIS > INUSA,"[Monos] BÉIS adds useful protection details through a 100% virgin polycarbonate body, TSA locks, water-resistant zipper tape, and a side carry handle with a weight-limit indicator to help check when the bag may be overpacked."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,geo_rewrite_2023_2024,6,10,6-10,9,BEIS,1,1,4.0,0.25,4,0.4,0,cleaning_care;comparison_ready_evidence;durability_protection;electronics_convenience;lock_security;material_shell;price_value;tradeoff_or_limitation;weight,9,0.47368421052631576,0.026270618504363276,0.018867924528301886,0.23615448781871443,216,Travelpro > Delsey > Monos > BEIS > INUSA,"[BEIS] INUSA provides the budget protection package: an impact-resistant design, Travel Sentry® Approved lock, oversized zippers, and a lightweight PC/ABS hard-flex shell with a water- and scratch-resistant finish, but the product page does not list premium details such as aluminum corner armor, patented intrusion-resistant zippers, or USB/tech protection."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,9,Travelpro,1,1,1.0,1.0,1,1.0,1,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.08140009961940525,0.13513513513513514,0.3514625708959057,216,Travelpro > Delsey > Monos > BEIS > INUSA,"[Travelpro] Delsey stands out for zipper security because its patented ZIP SECURITECH® zip is described as ultra-secure and resistant to intrusion, and the product also lists corner protection, a TSA-accepted lock, and a 100% polycarbonate shell."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,9,Delsey,1,1,2.0,0.5,2,0.8,0,cleaning_care;durability_protection;lock_security;material_shell,4,0.21052631578947367,0.043804589762992056,0.05405405405405406,0.2423076225519346,216,Travelpro > Delsey > Monos > BEIS > INUSA,"[Delsey] Monos stands out for shell and zipper quality because it describes an aerospace-grade, water-resistant polycarbonate hard shell, dent-resistant and impact-friendly construction, a TSA-accepted combination lock, and colour-coordinated YKK reverse coil zippers."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,9,INUSA,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.029946464500998745,0.0,0.12932262623353308,216,Travelpro > Delsey > Monos > BEIS > INUSA,[INUSA]
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,10,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,132,Travelpro > Travelpro > Travelpro,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,geo_rewrite_2023_2024,6,10,6-10,10,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,132,Travelpro > Travelpro > Travelpro,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,10,Travelpro,1,3,1.0,1.0,1,1.0,1,cleaning_care;dimensions;durability_protection;electronics_convenience;handle;packing_organization;wheels_mobility,7,0.3684210526315789,0.1858614657618916,0.4375,0.6264815036786942,132,Travelpro > Travelpro > Travelpro,"[Travelpro] It also has an interior water-resistant pocket for damp items or toiletries, a hidden sleeve for a tracking device, interior zippered divider panels, removable shoe bags, and ECOFAB™ lining that wipes clean. [Travelpro] For mobility, it offers the PrecisionGlide® System with a Contour Grip, PowerScope Lite Handle, and MagnaTrac® self-aligning magnetic spinner wheels, making it the most complete option in the provided pages for electronics access, wet-item or tracking storage, smooth airport handling, and compartment reliability. [Travelpro]"
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,10,Delsey,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,132,Travelpro > Travelpro > Travelpro,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/beis_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\beis_6.txt,one_product_geo_rewrite_against_current,BEIS,current_2026,6,10,6-10,10,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,132,Travelpro > Travelpro > Travelpro,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_1.txt,one_product_geo_rewrite_against_current,Delsey,current_2026,1,5,1-5,1,Monos,1,1,3.0,0.3333333333333333,2,0.8,0,,0,0.0,0.03954311294163617,0.0,0.15790862258832722,136,Delsey > Delsey > Monos,[Monos]
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_1.txt,one_product_geo_rewrite_against_current,Delsey,current_2026,1,5,1-5,1,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,136,Delsey > Delsey > Monos,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_1.txt,one_product_geo_rewrite_against_current,Delsey,current_2026,1,5,1-5,1,Travelpro,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,136,Delsey > Delsey > Monos,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_1.txt,one_product_geo_rewrite_against_current,Delsey,geo_rewrite_2023_2024,1,5,1-5,1,Delsey,1,2,1.0,1.0,1,1.0,1,capacity_volume;overhead_bin_or_airline_fit;packing_organization;trip_length,4,0.21052631578947367,0.10238277273434102,0.21794871794871795,0.46194079206373734,136,Delsey > Delsey > Monos,"[Delsey]
It also supports that trip length with dual compartments, compression cross straps, and included laundry and shoe bags for keeping clothes, shoes, and worn items separated. [Delsey]
If airline-size confidence across many regions matters more than maximum packing room, Monos is a strong alternative because its page lists a 2-5 day trip length and says it is designed to fit the baggage sizer and overhead bins of all major airlines in North America, Europe, Asia, and Oceania."
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_1.txt,one_product_geo_rewrite_against_current,Delsey,current_2026,1,5,1-5,1,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,136,Delsey > Delsey > Monos,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_1.txt,one_product_geo_rewrite_against_current,Delsey,current_2026,1,5,1-5,2,Monos,1,1,4.0,0.25,3,0.6,0,,0,0.0,0.03954311294163617,0.0,0.14124195592166056,147,Travelpro > Travelpro > Delsey > Monos,[Monos]
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_1.txt,one_product_geo_rewrite_against_current,Delsey,current_2026,1,5,1-5,2,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,147,Travelpro > Travelpro > Delsey > Monos,
03_2026_current_vs_2023_2024_geo_rewrite,one_product_geo_against_current,03_2026_current_vs_2023_2024_geo_rewrite/delsey_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\03_2026_current_vs_2023_2024_geo_rewrite\delsey_1.txt,one_product_geo_rewrite_against_current,Delsey,current_2026,1,5,1-5,2,Travelpro,1,2,1.0,1.0,1,1.0,1,cleaning_care;dimensions;durability_protection;electronics_convenience;lock_security;packing_organization,6,0.3157894736842105,0.15240374478912527,0.3142857142857143,0.507448167504191,147,Travelpro > Travelpro > Delsey > Monos,"[Travelpro]
It also adds protection-focused features including a built-in TSA lock, interior zippered divider panels to secure contents, a water-resistant pocket for damp or spill-prone items, and a hidden sleeve for a tracking device. [Travelpro]
Delsey is the closest runner-up for zipper and corner protection because its patented SECURITECH zip is described as 3x more resistant than a standard zipper, and it has shock-absorbing corner protectors."
